Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,1,Tor Arne Hetland,Norway,221,1996,13,1974-01-12T00:00:00.000000,22.06160164271047,6,1300.0,1400.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,2,Peter Schlickenrieder,Germany,474,1996,13,1970-02-16T00:00:00.000000,25.965776865160848,48,1300.0,1395.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,3,Silvio Fauner,Italy,420,1996,13,1968-11-01T00:00:00.000000,27.2580424366872,106,1300.0,1390.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,4,Markus Gandler,Austria,532,1996,13,1966-08-20T00:00:00.000000,29.45927446954141,92,1300.0,1385.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,5,Markus Hasler,Liechtenstein,352,1996,13,1971-10-03T00:00:00.000000,24.33949349760438,59,1300.0,1372.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,5,Jari Isometsä,Finland,413,1996,13,1968-09-11T00:00:00.000000,27.397672826830938,93,1300.0,1372.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,5,Remi Andersen,Norway,382,1996,13,1973-07-16T00:00:00.000000,22.55441478439425,5,1300.0,1372.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,5,Ari Palolahti,Finland,380,1996,13,1968-09-09T00:00:00.000000,27.4031485284052,7,1300.0,1372.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,9,Ivan Batory,Slovakia,142,1996,13,1975-05-03T00:00:00.000000,20.758384668035593,29,1300.0,1342.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,9,Janko Neuber,Germany,513,1996,13,1971-06-25T00:00:00.000000,24.61327857631759,40,1300.0,1342.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,9,Janusz Krezelok,Poland,169,1996,13,1974-12-18T00:00:00.000000,21.130732375085557,13,1300.0,1342.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,9,Maurizio Pozzi,Italy,506,1996,13,1970-06-25T00:00:00.000000,25.61259411362081,27,1300.0,1342.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,9,Sebastian Kleiner,Germany,612,1996,13,1972-01-01T00:00:00.000000,24.093086926762492,7,1300.0,1342.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,9,Katsuhito Ebisawa,Japan,332,1996,13,1972-07-11T00:00:00.000000,23.567419575633128,19,1300.0,1342.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,9,Frode Estil,Norway,296,1996,13,1972-05-31T00:00:00.000000,23.679671457905545,8,1300.0,1342.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,9,Fulvio Valbusa,Italy,348,1996,13,1969-02-15T00:00:00.000000,26.967830253251197,65,1300.0,1342.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Hans Diethelm,Switzerland,614,1996,13,1967-07-18T00:00:00.000000,28.550308008213552,74,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Achim Walcher,Austria,488,1996,13,1967-12-01T00:00:00.000000,28.177960301163587,16,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Torgny Mogren,Sweden,590,1996,13,1963-07-26T00:00:00.000000,32.52840520191649,170,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Sergei Tchepikov,Russia,578,1996,13,1967-01-30T00:00:00.000000,29.013004791238878,16,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Mikhail Botvinov,Austria,319,1996,13,1967-11-17T00:00:00.000000,28.216290212183434,108,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Johann Mühlegg,Spain,486,1996,13,1970-11-08T00:00:00.000000,25.24024640657084,72,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Vincent Vittoz,France,30,1996,13,1975-07-17T00:00:00.000000,20.553045859000683,5,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Philippe Sanchez,France,613,1996,13,1969-09-26T00:00:00.000000,26.357289527720738,56,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Wilhelm Aschwanden,Switzerland,405,1996,13,1969-12-18T00:00:00.000000,26.130047912388775,34,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Håkan Nordbäck,Sweden,530,1996,13,1969-01-01T00:00:00.000000,27.091033538672143,20,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Lubos Buchta,Czechia,580,1996,13,1967-05-16T00:00:00.000000,28.722792607802873,89,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Stephan Kunz,Liechtenstein,449,1996,13,1972-01-31T00:00:00.000000,24.01095140314853,23,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Daniel Gideonsson,Sweden,571,1996,13,1973-01-01T00:00:00.000000,23.091033538672143,12,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Roberto De Zolt Ponte,Italy,403,1996,13,1970-01-23T00:00:00.000000,26.031485284052017,21,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Egil Kristiansen,Norway,527,1996,13,1966-01-18T00:00:00.000000,30.04517453798768,36,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,17,Alexei Prokourorov,Russia,482,1996,13,1964-03-25T00:00:00.000000,31.863107460643395,139,1300.0,1282.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,33,Ivan Hudac,Slovakia,621,1996,13,1971-08-10T00:00:00.000000,24.487337440109513,28,1300.0,1240.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,34,Vaclav Korunka,Czechia,573,1996,13,1965-12-25T00:00:00.000000,30.11088295687885,94,1300.0,1235.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,35,Andreas Schlütter,Germany,349,1996,13,1972-08-17T00:00:00.000000,23.46611909650924,37,1300.0,1230.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,36,Anders Bergström,Sweden,549,1996,13,1968-09-04T00:00:00.000000,27.416837782340863,58,1300.0,1222.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,36,Rene Sommerfeldt,Germany,159,1996,13,1974-10-02T00:00:00.000000,21.34154688569473,6,1300.0,1222.5
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,38,Anders Eide,Norway,526,1996,13,1971-03-07T00:00:00.000000,24.914442162902123,27,1300.0,1215.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,39,Christian Hoffmann,Austria,255,1996,13,1974-12-22T00:00:00.000000,21.11978097193703,9,1300.0,1210.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,40,Kazutoshi Nagahama,Japan,851,1996,13,1969-04-29T00:00:00.000000,26.767967145790553,43,1300.0,1205.0
1996-02-04,Reit im Winkl,Germany,M,Sprint,World Cup,0,F,41,Maxim Pitchouguine,Russia,588,1996,13,1974-10-30T00:00:00.000000,21.26488706365503,9,1300.0,1200.0
1996-05-01 00:00:00,Summer,Break,M,0,Offseason,0,"",0,Christian Hoffmann,Austria,255,1996,0,1974-12-22T00:00:00.000000,21.11978097193703,9,1210.0,1223.5
1996-05-01 00:00:00,Summer,Break,M,0,Offseason,0,"",0,Mikhail Botvinov,Austria,319,1996,0,1967-11-17T00:00:00.000000,28.216290212183434,108,1282.5,1285.125
1996-05-01 00:00:00,Summer,Break,M,0,Offseason,0,"",0,Fulvio Valbusa,Italy,348,1996,0,1969-02-15T00:00:00.000000,26.967830253251197,65,1342.5,1336.125
1996-05-01 00:00:00,Summer,Break,M,0,Offseason,0,"",0,Ivan Batory,Slovakia,142,1996,0,1975-05-03T00:00:00.000000,20.758384668035593,29,1342.5,1336.125
1996-05-01 00:00:00,Summer,Break,M,0,Offseason,0,"",0,Remi Andersen,Norway,382,1996,0,1973-07-16T00:00:00.000000,22.55441478439425,5,1372.5,1361.625
1996-05-01 00:00:00,Summer,Break,M,0,Offseason,0,"",0,Frode Estil,Norway,296,1996,0,1972-05-31T00:00:00.000000,23.679671457905545,8,1342.5,1336.125
